id,user_id,created_at,tweet_text
685312529107673088,813286,2016-01-08 04:10:14,RT @PolitiFact: Obama: The NRA used to support more background checks. We've looked at this before. https://t.co/Qq8MKRV5Al https://t.co/ff...
582642875382403072,813286,2015-03-30 20:37:41,Another nation commits to #ActOnClimate--Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo
504298627309645825,813286,2014-08-26 16:05:36,LIVE: President Obama is speaking at the #ALConvention in Charlotte. Tune in: http://t.co/0G9gzexSPS h/t @AmericanLegion
765259366308073473,813286,2016-08-15 18:50:25,Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: https://t.co/OVDjQVdx3v #DoYourJob
537359071532183552,813286,2014-11-25 21:36:00,President Obama is at the @CopernicusCtr in Chicago speaking about #ImmigrationAction at 5:35 p.m. ET. Tune in: http://t.co/hXSvHoUYEb
522770841546010624,813286,2014-10-16 15:27:35,"Last spring, volunteers across the country helped millions get health insurance. It's about time to do that again: http://t.co/2CT6GyNudp"
557730093670608900,813286,2015-01-21 02:43:11,"""Let's pass a bipartisan infrastructure plan that could create more than 30 times as many jobs per year."" --President Obama #SOTU"
547422829692870656,813286,2014-12-23 16:05:47,Only a few hours left to make sure your name is on @OFA's holiday card for President Obama: http://t.co/Y17OyoMSOy
741326032247083008,813286,2016-06-10 17:47:53,This is how you Slow Jam the News: https://t.co/bToPKW4UCM #POTUSonFallon
629311424028749824,813286,2015-08-06 15:21:50,Find out how you can support the Clean Power Plan. Read President Obama's message: http://t.co/kQLsS3m0P1 #ActOnClimate
660576091866812417,813286,2015-10-31 21:56:27,Make sure you #GetCovered tomorrow--before you eat too much Halloween candy. https://t.co/h5gKMcxpS4
744940151231549440,813286,2016-06-20 17:09:07,Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence. https://t.co/AzL9CkYA7z
687097942813966337,813286,2016-01-13 02:24:49,"""Our auto industry just had its best year ever."" --President Obama #SOTU"
673240369543446528,813286,2015-12-05 20:39:46,"""Here in America it's way too easy for dangerous people to get their hands on a gun."" --President Obama https://t.co/HlgAJbKSNt"
727888270516879360,813286,2016-05-04 15:51:01,Make your voice heard on a fair #SCOTUS nomination process--add your name today: https://t.co/kHWdaefQAP #DoYourJob
675402894250741760,813286,2015-12-11 19:52:53,8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: https://t.co/RoQyvfMQmi #GetCovered
519234317227016192,813286,2014-10-06 21:14:42,These businesses wanted their employees to be fairly compensated. So they took action. #RaiseTheWage http://t.co/CBlpl1LkOl
597782770262282241,813286,2015-05-11 15:18:13,It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g
760577537298665473,813286,2016-08-02 20:46:30,"Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT"
539501426414608384,813286,2014-12-01 19:28:58,RT @VP: Affordable health care won't break the bank. Shop to #GetCovered on #CyberMonday at http://t.co/EO0WsRUooR - http://t.co/NdFmTSS7X6
557730573427671042,813286,2015-01-21 02:45:05,"""When it comes to issues like infrastructure and basic research, I know there's bipartisan support in this chamber."" --President Obama #SOTU"
646675697134645248,813286,2015-09-23 13:21:15,LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC
544658354803863552,813286,2014-12-16 01:00:45,LAST CALL: There are only a few hours left to enroll for coverage that starts January 1st. http://t.co/h621ydbl5q #GetCovered
524695722617102336,813286,2014-10-21 22:56:23,The countdown until open enrollment has begun. #HealthCareCountdown http://t.co/v0Zy3ItSYE
580053146891780096,813286,2015-03-23 17:07:01,"On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM"
628958304551571456,813286,2015-08-05 15:58:39,LIVE: President Obama is speaking at @AmericanU about the importance of the #IranDeal. http://t.co/pdVL3s6FuY
600311853185564673,813286,2015-05-18 14:47:53,What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM
532233841046347776,813286,2014-11-11 18:10:10,"You have the power to make real, lasting change, but you're not in it alone. Join the movement: http://t.co/vkXN6UouDJ #OFAction"
768171858466254848,813286,2016-08-23 19:43:37,"RT @WhiteHouse: ""What I want the people of Louisiana to know is this--you're not alone.""--@POTUS: https://t.co/6Uet2HpPXI https://t.co/d5yjHs..."
527156170570485760,813286,2014-10-28 17:53:19,Who will make the biggest difference during the #Obamacare open enrollment period? That's up to you. http://t.co/rf8OdV7rBU
512316522044608513,813286,2014-09-17 19:05:51,RT @NASA: LIVE Now: G+ Hangout on Observing Earth from Space w/ @AstroRM &amp; @Astro_Wakata: http://t.co/U5qP5NYUVY Q? #askNASA  http://t.co/2...
515573026046238720,813286,2014-09-26 18:46:02,Economic growth in the second quarter was even stronger than originally estimated: http://t.co/04yQG5W2Su
621071166862594048,813286,2015-07-14 21:37:59,"""This is a cause that is bringing people in both houses of Congress together."" --President Obama"
575764044138708993,813286,2015-03-11 21:03:39,"RT @FLOTUS: If you submit a video on your high school and the @FAFSA, FLOTUS might speak at graduation. http://t.co/fOcbGMsSVU http://t.co/..."
634016704054489088,813286,2015-08-19 14:58:56,Climate change deniers want to stop the Clean Power Plan. Don't let them--add your name today: http://t.co/Qq3d4Eq8A7 #ActOnClimate
623574456129191937,813286,2015-07-21 19:25:10,"RT @WhiteHouse: The blue marble.
It's our home.
And soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/..."
533754106448740352,813286,2014-11-15 22:51:10,"""So spread the word. Tell your friends and family members to get covered."" --President Obama http://t.co/I7V9l0BsgP"
687102701260242945,813286,2016-01-13 02:43:44,"""Why would we want to pass up the chance for American businesses to produce and sell the energy of the future?"" --President Obama #SOTU"
644903920662368256,813286,2015-09-18 16:00:51,The uninsured rate continues to fall--and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam
549683153632120832,813286,2014-12-29 21:47:31,Your commitment makes this grassroots movement what it is. Own a piece of it: http://t.co/yigPpDypzD http://t.co/vm4jQBLacQ
582933148905779201,813286,2015-03-31 15:51:07,Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF
555862316525555714,813286,2015-01-15 23:01:18,LAST CALL: Enroll now and have health insurance on February 1st. http://t.co/emXaM0wL9H
499305504745594880,813286,2014-08-12 21:24:43,"""The death of Michael Brown is heartbreaking."" --President Obama. Read the full statement: http://t.co/PMwsBGqbQB"
720011906908430336,813286,2016-04-12 22:13:10,It's time. #EqualPayDay https://t.co/VpcBDOHABW
654361922104504320,813286,2015-10-14 18:23:34,"RT @WhiteHouse: RT if you agree: We can't condemn our kids to a planet that's beyond fixing. http://t.co/xQDERBymp3 #PeoplesClimate
http://..."
544259448219648001,813286,2014-12-14 22:35:38,Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it. http://t.co/JyK9eKqRyP http://t.co/5MmJojpa4C
